assignee,dt,asset_provider_name,asset_name,disposer_name,n_case,n_dt,assign_amt_principal,repaid_amt
XCSMningzhenzhu,2022-07-26,PH,普惠资产,平顶山星灿商贸有限公司-ww,122,1,195769.96000000002,
XCSMningzhenzhu,2022-07-26,WACAI,普惠资产,平顶山星灿商贸有限公司-ww,168,1,229707.96999999997,
XCSMwangzeqiang,2022-07-26,PH,普惠资产,平顶山星灿商贸有限公司-ww,120,1,160149.84,
XCSMwangzeqiang,2022-07-26,WACAI,普惠资产,平顶山星灿商贸有限公司-ww,155,1,253328.93000000002,
XCSMwangzeqiang,2022-07-26,挖财普惠,普惠资产,平顶山星灿商贸有限公司-ww,702,1,1188492.85,
XCSMwucaixia,2022-07-26,WACAI,普惠资产,平顶山星灿商贸有限公司-ww,176,1,267736.25,
XCSMwucaixia,2022-07-26,挖财普惠,普惠资产,平顶山星灿商贸有限公司-ww,679,1,1058044.77,
XCSMwucaixia,2022-07-26,PH,普惠资产,平顶山星灿商贸有限公司-ww,151,1,286729.37000000005,
XKliuyongyang,2022-07-26,挖财,信喜资产,AMD_笑康,65089,1,1.8158149525000066E8,10706.31
XKsangliangliang,2022-07-26,挖财普惠,普惠资产,AMD_笑康,21850,1,5.943102764000005E7,1233.0
XKsangliangliang,2022-07-26,WACAI,普惠资产,AMD_笑康,9540,1,2.4075326129999995E7,9114.0
XKsangliangliang,2022-07-26,PH,普惠资产,AMD_笑康,7792,1,2.028168225E7,1413.6599999999999
XTSWliangmingxue,2022-07-26,信喜,信喜资产,A-星泰商务-WW,5,1,41185.22,
XTSWliangmingxue,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1039,1,2203992.3300000005,
XTSWlinshudan,2022-07-26,信喜,信喜资产,A-星泰商务-WW,5,1,39185.6,
XTSWlinshudan,2022-07-26,挖财,信喜资产,A-星泰商务-WW,952,1,2177086.9300000006,
XTSWliulijuan,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1024,1,2183309.290000001,1517.17
XTSWliulijuan,2022-07-26,信喜,信喜资产,A-星泰商务-WW,3,1,25651.890000000003,
XTSWwangguihong,2022-07-26,信喜,信喜资产,A-星泰商务-WW,4,1,32513.28,
XTSWwangguihong,2022-07-26,挖财,信喜资产,A-星泰商务-WW,995,1,2209064.1100000003,
XTSWwangjingtao,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1030,1,2184827.500000001,
XTSWwangjingtao,2022-07-26,信喜,信喜资产,A-星泰商务-WW,4,1,36705.84,
XTSWwangyong,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1030,1,2210493.550000001,
XTSWxingaifang,2022-07-26,信喜,信喜资产,A-星泰商务-WW,4,1,34672.18,
XTSWxingaifang,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1058,1,2217124.5100000002,
XTSWxingruxiang,2022-07-26,挖财,信喜资产,A-星泰商务-WW,968,1,2172855.0400000005,
XTSWxingruxiang,2022-07-26,信喜,信喜资产,A-星泰商务-WW,2,1,15930.93,
XTSWyanglu,2022-07-26,挖财,信喜资产,A-星泰商务-WW,972,1,2196391.64,
XTSWyanglu,2022-07-26,信喜,信喜资产,A-星泰商务-WW,1,1,7392.0,
XTSWyangyajun,2022-07-26,挖财,信喜资产,A-星泰商务-WW,1021,1,2182031.560000001,
XTSWyangyajun,2022-07-26,信喜,信喜资产,A-星泰商务-WW,3,1,26772.129999999997,
YSDhedongliang,2022-07-26,WACAI,首信资产,A-银盛达-WW,186,1,7535231.530000004,
YSDhedongliang,2022-07-26,WACAI,力蕴资产,A-银盛达-WW,483,1,7303386.769999996,
ZRHXguoxiaoxin,2022-07-26,美利,有用资产,A-中融恒信-WW,1680,1,4214172.379999999,
ZRHXguoxinqi,2022-07-26,WACAI,普惠资产,A-中融恒信-WW,213,1,292528.52,
ZRHXguoxinqi,2022-07-26,挖财普惠,普惠资产,A-中融恒信-WW,827,1,1195291.18,
ZRHXguoxinqi,2022-07-26,PH,普惠资产,A-中融恒信-WW,188,1,278548.98,
ZRHXliyan,2022-07-26,WACAI,普惠资产,A-中融恒信-WW,185,1,278291.85,
ZRHXliyan,2022-07-26,挖财普惠,普惠资产,A-中融恒信-WW,746,1,1170756.3399999999,
ZRHXliyan,2022-07-26,PH,普惠资产,A-中融恒信-WW,180,1,323168.72000000003,
ZRHXliyuanyuan,2022-07-26,美利,有用资产,A-中融恒信-WW,1681,1,4220281.71,
ZRHXwangruxiao,2022-07-26,美利,有用资产,A-中融恒信-WW,1666,1,4223688.2700000005,
ZRHXxiekaixin,2022-07-26,PH,普惠资产,A-中融恒信-WW,165,1,234246.41999999998,
ZRHXxiekaixin,2022-07-26,WACAI,普惠资产,A-中融恒信-WW,222,1,335624.06999999995,
ZRHXxiekaixin,2022-07-26,挖财普惠,普惠资产,A-中融恒信-WW,836,1,1212626.7,
ZRHXyangjixin,2022-07-26,挖财普惠,普惠资产,A-中融恒信-WW,819,1,1215796.93,
ZRHXyangjixin,2022-07-26,PH,普惠资产,A-中融恒信-WW,179,1,272490.14,
ZRHXyangjixin,2022-07-26,WACAI,普惠资产,A-中融恒信-WW,206,1,280776.36,
ZRHXzhangyiwen,2022-07-26,WACAI,普惠资产,A-中融恒信-WW,199,1,250829.25000000003,
ZRHXzhangyiwen,2022-07-26,PH,普惠资产,A-中融恒信-WW,181,1,259204.63999999998,
ZRHXzhangyiwen,2022-07-26,挖财普惠,普惠资产,A-中融恒信-WW,853,1,1264012.8499999999,
ZSXYhuangjiaoyuan,2022-07-26,信用家,信用家资产,A-众世信用-WW,241,1,9454612.479999997,
ZSXYmokaiye,2022-07-26,信用家,信用家资产,A-众世信用-WW,252,1,9399524.359999998,
ZSXYtaowei,2022-07-26,信用家,信用家资产,A-众世信用-WW,252,1,9371456.680000005,
ZSXYwanjinhe,2022-07-26,信用家,信用家资产,A-众世信用-WW,256,1,9392380.86,
ZXLzhengguojun,2022-07-26,WACAI,普惠资产,A-至信力-WW,2807,1,4408879.719999999,
ZXLzhengguojun,2022-07-26,PH,普惠资产,A-至信力-WW,1919,1,3066464.6700000004,
ZXLzhengguojun,2022-07-26,挖财普惠,普惠资产,A-至信力-WW,3078,1,5602950.830000001,
ZYchenguliguo,2022-07-26,挖财,信喜资产,AMD_自营_XH,2671,1,8440071.340000002,
ZYchengulimin,2022-07-26,挖财,信喜资产,AMD_自营_XH,2533,1,8018493.139999999,2500.0
ZYcuimiaomiao,2022-07-26,挖财,信喜资产,AMD_自营_XH,2833,1,8917245.659999998,1250.0
ZYfangrui,2022-07-26,挖财,信喜资产,AMD_自营_XH,2853,1,8863642.140000002,
ZYfengli,2022-07-26,挖财,信喜资产,AMD_自营_XH,2701,1,8410933.839999998,
ZYfuyan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2521,1,7997782.669999999,
ZYhanmengyuan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2739,1,8454808.049999999,
ZYhuweiwei,2022-07-26,挖财,信喜资产,AMD_自营_XH,2656,1,8380537.04,
ZYjiangfeng,2022-07-26,挖财,信喜资产,AMD_自营_XH,2551,1,7989336.930000002,
ZYlishugui,2022-07-26,挖财,信喜资产,AMD_自营_XH,2522,1,7964202.1800000025,2207.15
ZYliuchangzheng,2022-07-26,挖财,信喜资产,AMD_自营_XH,2619,1,7980217.690000001,
ZYliuyuetong,2022-07-26,挖财,信喜资产,AMD_自营_XH,2672,1,8459181.34,400.0
ZYliuyuqing,2022-07-26,挖财,信喜资产,AMD_自营_XH,2840,1,8842403.529999997,
ZYmayinghao,2022-07-26,挖财,信喜资产,AMD_自营_XH,2582,1,7993878.260000002,
ZYpanyanzhen,2022-07-26,挖财,信喜资产,AMD_自营_XH,2664,1,8442565.510000002,
ZYpengjing,2022-07-26,挖财,信喜资产,AMD_自营_XH,2533,1,8003406.639999997,
ZYshijingrui,2022-07-26,挖财,信喜资产,AMD_自营_XH,2585,1,7993321.019999999,
ZYsongxuanlin,2022-07-26,挖财,信喜资产,AMD_自营_XH,2544,1,8009165.61,
ZYtuzichao,2022-07-26,挖财,信喜资产,AMD_自营_XH,2941,1,9027884.479999999,
ZYwanghaoran,2022-07-26,挖财,信喜资产,AMD_自营_XH,2666,1,8477132.05,
ZYwangqiuhao,2022-07-26,挖财,信喜资产,AMD_自营_XH,2527,1,8002937.420000001,
ZYwuhaoran,2022-07-26,挖财,信喜资产,AMD_自营_XH,2878,1,8874224.040000001,731.1700000000001
ZYwuyanan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2951,1,8967471.4,2863.19
ZYxiadandan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2830,1,8879835.899999999,2900.0
ZYxiangxijuan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2803,1,8897198.54,
ZYyanglei,2022-07-26,挖财,信喜资产,AMD_自营_XH,2834,1,8856784.86,
ZYyangzhe,2022-07-26,挖财,信喜资产,AMD_自营_XH,2856,1,8959310.920000002,
ZYyuminyan,2022-07-26,挖财,信喜资产,AMD_自营_XH,2978,1,8827834.57,1966.0
ZYyuping,2022-07-26,挖财,信喜资产,AMD_自营_XH,2854,1,8853991.809999997,
ZYzhanghui,2022-07-26,挖财,信喜资产,AMD_自营_XH,2840,1,8982483.569999998,
ZYzhangjiayao,2022-07-26,挖财,信喜资产,AMD_自营_XH,76,1,251397.60999999996,
ZYzhangkai,2022-07-26,挖财,信喜资产,AMD_自营_XH,2683,1,8453160.840000002,
ZYzhengsiyu,2022-07-26,挖财,信喜资产,AMD_自营_XH,2685,1,7987199.799999999,
ZYzhouqing,2022-07-26,挖财,信喜资产,AMD_自营_XH,2749,1,8483866.41,
chenxinyu,2022-07-26,方舟,信喜资产,空闲机构,1,1,27500.0,
huzengmin,2022-07-26,方舟,信喜资产,空闲机构,1,1,26250.0,
jiangchen,2022-07-26,方舟,信喜资产,空闲机构,1,1,18326.0,
renchao,2022-07-26,点融平台,DIANRONG_AUTO,自动化运营,1,1,46298.34,
yaoyuan,2022-07-26,方舟,信喜资产,空闲机构,1,1,20000.0,
yayu,2022-07-26,信用家,信用家资产,AMD_停催,1,1,138240.2,
,2022-07-27,PH,普惠资产,AMD_一兆米,53,1,118106.27000000002,
,2022-07-27,挖财,信喜资产,AMD_睿讯,17,1,30003.609999999997,
,2022-07-27,方舟,信喜资产,空闲机构,178,1,889240.3200000002,
,2022-07-27,WACAI,力蕴资产,武汉时穆,79,1,700376.9299999999,
,2022-07-27,力蕴,HUACHANG,新浪诉调,136,1,1.0122776020000005E7,
,2022-07-27,挖财,信喜资产,AMD_锐拓_XH,53,1,112545.06,
,2022-07-27,WZYH,微众-华昌美利车资产,武汉时穆,4009,1,1.886310024799996E8,
,2022-07-27,美利,有用资产,AMD_停催,37,1,56556.67000000002,
,2022-07-27,力蕴,HUACHANG,武汉时穆,7660,1,4.6962311449999976E8,6667.0
,2022-07-27,美利,有用资产,A-棣增-WW,116,1,319296.51000000007,
,2022-07-27,挖财普惠,普惠资产,AMD_停催,290,1,321370.4800000003,
,2022-07-27,挖财,信喜资产,虹口法院,220,1,1467524.6500000001,
,2022-07-27,挖财普惠,普惠资产,AMD_一兆米,489,1,826304.17,
,2022-07-27,信用家,信用家资产,A-晟楠-WW,24,1,756272.85,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,武汉时穆,5805,1,1.6240448769999996E7,401.5
,2022-07-27,力蕴,HUACHANG,A-湖南高益-WW,476,1,2.4468169030000012E7,
,2022-07-27,挖财,信喜资产,AMD_梦仕,1675,1,3190328.630000001,
,2022-07-27,美利,有用资产,A-永胜同创-WW,25,1,31596.0,
,2022-07-27,挖财,信喜资产,汉法通-杭州汉资-出售,20743,1,1.2042474236999983E8,
,2022-07-27,WACAI,普惠资产,A-湖南京希-WW,10,1,20155.72,
,2022-07-27,挖财,信喜资产,AMD_巨烈_XH,610,1,1350223.9700000002,
,2022-07-27,挖财,信喜资产,北海法院,185,1,2687878.46,
,2022-07-27,WACAI,普惠资产,A-至信力-WW,6,1,14452.16,
,2022-07-27,挖财,信喜资产,县法院-道简,1250,1,6376879.08,
,2022-07-27,挖财,信喜资产,汉法通-杭州汉资-合肥方飞,26572,1,1.3340090261000004E8,
,2022-07-27,方舟,信喜资产,虹口法院,31,1,197931.79,
,2022-07-27,挖财普惠,普惠资产,AMD_众信强诚,96,1,162906.36,
,2022-07-27,信喜,信喜资产,智能法诉平台-麒麟,3019,1,2.556616451999988E7,15317.0
,2022-07-27,信喜,信喜资产,乌市道简,200,1,1730924.8800000001,
,2022-07-27,挖财普惠,普惠资产,惠今,1652,1,2261744.1699999995,
,2022-07-27,PH,普惠资产,A-湖南京希-WW,9,1,23655.21,
,2022-07-27,WACAI,普惠资产,A-光禾汇金-WW,48,1,59453.78,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,A-星泰商务-WW,1332,1,1.0824832660000004E7,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,AMD_自营,9935,1,2.7764031370000012E7,
,2022-07-27,挖财普惠,普惠资产,A-鼎晟世纪-WW,14,1,13331.18,
,2022-07-27,挖财普惠,普惠资产,A-安徽晟鑫-WW,10,1,21945.45,
,2022-07-27,WACAI,普惠资产,AMD_笑康,184,1,336114.72000000003,
,2022-07-27,方舟,信喜资产,AMD_停催,43363,1,6.885901864998323E7,
,2022-07-27,挖财,信喜资产,枣庄洛萨企业管理咨询有限公司,418,1,5537633.869999999,
,2022-07-27,挖财,信喜资产,AMD_众信强诚,1598,1,2731948.260000001,
,2022-07-27,WACAI,普惠资产,惠今,178,1,247059.02000000002,
,2022-07-27,挖财,信喜资产,武汉时穆,34,1,134199.99,
,2022-07-27,信喜,信喜资产,AMD_笑康,1,1,7138.31,
,2022-07-27,信用家,信用家资产,AMD_停催,12,1,696215.95,
,2022-07-27,挖财,信喜资产,四川言诺,510,1,5802270.019999999,
,2022-07-27,挖财,信喜资产,新化智驰,1630,1,1.2455860739999998E7,
,2022-07-27,挖财,信喜资产,上海静安法院-上海中聚-上海谨廉,40,1,600173.02,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,AMD_停催,3,1,10351.75,
,2022-07-27,挖财普惠,普惠资产,A-至信力-WW,5,1,13380.509999999998,
,2022-07-27,挖财,信喜资产,A-晟楠-XH,27,1,68746.12000000001,
,2022-07-27,挖财,信喜资产,青岛恺翔_XH,13,1,76323.43000000001,
,2022-07-27,挖财普惠,普惠资产,A-卫信普众-WW,6,1,11197.86,
,2022-07-27,WACAI,力蕴资产,A-银盛达-WW,26,1,231688.58999999997,
,2022-07-27,PH,普惠资产,A-安徽晟鑫-WW,14,1,38030.329999999994,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,A-佰鸿-WW,7042,1,5.745787517E7,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,安徽冠弘,6,1,43883.62,
,2022-07-27,挖财,信喜资产,海阳市法院-上海百亨-崇嵘科技,42,1,414397.91,
,2022-07-27,挖财,信喜资产,湖南银曜_WW,600,1,3709090.67,
,2022-07-27,挖财,信喜资产,C-新浪诉调,2906,1,8509578.949999994,
,2022-07-27,挖财,信喜资产,湖南华夏恒信信用管理有限公司,546,1,2857460.370000001,
,2022-07-27,挖财,信喜资产,宜昌雄顺,2000,1,1.501454827999999E7,
,2022-07-27,美利,有用资产,AMD_一兆米,480,1,511571.9,
,2022-07-27,挖财,信喜资产,AMD_优腾,138,1,232233.39,
,2022-07-27,美利,有用资产,A-信业长青-WW,3,1,9554.65,
,2022-07-27,挖财,信喜资产,AMD_梓榇,100,1,201039.46,
,2022-07-27,挖财,信喜资产,邯郸,2,1,22800.0,
,2022-07-27,信喜,信喜资产,新化智驰,368,1,3103722.3400000045,
,2022-07-27,PH,普惠资产,A-光禾汇金-WW,28,1,31319.659999999996,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,AMD_柏胜,11,1,41241.44,
,2022-07-27,美利,有用资产,聚宝,19,1,129083.46999999999,
,2022-07-27,挖财普惠,普惠资产,A-棣增-WW,11,1,14713.97,
,2022-07-27,挖财普惠,普惠资产,A-璟昊-WW,3,1,4966.299999999999,
,2022-07-27,挖财,信喜资产,A-合雅-XH,6,1,8463.85,
,2022-07-27,WACAI,首信资产,青岛掌讯通,1,1,6912.25,
,2022-07-27,挖财,信喜资产,黑龙江,1,1,15172.34,
,2022-07-27,挖财,信喜资产,A-鼎晟世纪-WW,24,1,42172.28,
,2022-07-27,挖财,信喜资产,A-新联康-WW,7,1,16984.51,
,2022-07-27,挖财,信喜资产,AMD_停催,65,1,167431.49,
,2022-07-27,挖财,信喜资产,A-巨烈-WW,5,1,6988.79,
,2022-07-27,信用家,信用家资产,A-国金-WW,7,1,178451.22,
,2022-07-27,挖财普惠,普惠资产,AMD_笑康,649,1,1020174.02,
,2022-07-27,信用家,信用家资产,AMD_赫诚,13,1,122735.31999999999,
,2022-07-27,信喜,信喜资产,四川言诺,149,1,1411311.6099999999,
,2022-07-27,凤凰,FENGHUANG,聚宝,18818,1,1.6255204849E8,
,2022-07-27,挖财,信喜资产,AMD_华夏恒信,89,1,225473.50000000006,
,2022-07-27,PH,普惠资产,惠今,114,1,178697.86000000002,
,2022-07-27,点融平台,DIANRONG_AUTO,自动化运营,1967,1,1.1258562079000024E8,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,AMD_笑康,10310,1,2.800018124999998E7,
,2022-07-27,挖财,信喜资产,上海长宁法院-邦信阳律师事务所-泓观,2,1,17000.0,
,2022-07-27,信用家,信用家资产,湖南银曜_WW,239,1,6439726.16,
,2022-07-27,挖财普惠,普惠资产,A-光禾汇金-WW,20,1,19364.53,
,2022-07-27,挖财,信喜资产,智能法诉平台-麒麟,2636,1,2.0023234979999997E7,3413.77
,2022-07-27,还呗,2021还呗资产包合作项目2.0,AMD_优腾,606,1,1019444.5499999997,
,2022-07-27,挖财,信喜资产,空闲机构,22207,1,4.738377766999997E7,
,2022-07-27,挖财,信喜资产,AMD_笑康,1769,1,2942771.870000001,
,2022-07-27,信喜,信喜资产,蚌埠轩旭,360,1,3002243.9700000025,
,2022-07-27,挖财,信喜资产,锡林浩特_信博维诺攸米,22,1,106786.85,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,长沙达咨,32,1,60692.850000000006,
,2022-07-27,挖财,信喜资产,焦作-河南浩兴,42,1,322801.23,
,2022-07-27,美利,有用资产,AMD_笑康,34,1,80504.84,
,2022-07-27,平安,平安普惠,聚宝,9968,1,99.68000000000528,
,2022-07-27,挖财,信喜资产,聚宝-西湖,147,1,866280.07,
,2022-07-27,信用家,信用家资产,平顶山星灿商贸有限公司-ww,1,1,22506.97,
,2022-07-27,美利,有用资产,A-安徽晟鑫-WW,76,1,270827.99,
,2022-07-27,挖财,信喜资产,桂林_佤仟,19,1,316659.23,
,2022-07-27,WACAI,力蕴资产,湖南和畅,21,1,211209.8,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,A-河北索航-WW,1053,1,2621208.6700000004,
,2022-07-27,挖财,信喜资产,湖北远安,2,1,18297.75,
,2022-07-27,挖财,信喜资产,AMD_自营_XH,3739,1,7816705.869999999,
,2022-07-27,挖财,信喜资产,内蒙法院,22,1,166078.02000000002,
,2022-07-27,PH,普惠资产,A-广州律控-WW,7,1,7719.38,
,2022-07-27,PH,普惠资产,AMD_笑康,133,1,238001.52999999997,
,2022-07-27,PH,普惠资产,A-至信力-WW,10,1,20451.9,
,2022-07-27,信喜,信喜资产,湖南银曜_WW,27,1,242196.97999999995,
,2022-07-27,PFYH,浦发银行自有美利车资产,AMD_自营,2710,1,2.319580185000001E7,42324.89
,2022-07-27,信喜,信喜资产,焦作-河南浩兴,11,1,90321.34000000001,
,2022-07-27,信喜,信喜资产,桓仁鑫德企业管理咨询有限公司,29,1,234344.87,
,2022-07-27,浦发,浦发银行自有美利车资产,聚宝,828,1,1.421852181E7,6172.089999999999
,2022-07-27,美利,有用资产,湖南银曜_WW,1,1,4993.19,
,2022-07-27,信喜,信喜资产,柴桑调解中心,1543,1,1.3165214479999932E7,
,2022-07-27,挖财,信喜资产,青岛恺翔_WW,71,1,581737.16,
,2022-07-27,挖财普惠,普惠资产,A-广州律控-WW,15,1,26556.13,
,2022-07-27,挖财,信喜资产,长沙达咨,137,1,426542.04999999993,
,2022-07-27,WACAI,普惠资产,A-新联康-WW,3,1,5260.72,
,2022-07-27,挖财,信喜资产,金易诉,1989,1,4052017.6600000006,
,2022-07-27,力蕴,HUACHANG,聚宝,1475,1,7.481576995000003E7,
,2022-07-27,信喜,信喜资产,空闲机构,72,1,625631.76,
,2022-07-27,WACAI,力蕴资产,C-新浪诉调,29,1,408086.53,
,2022-07-27,挖财,信喜资产,上海普陀法院-上海中聚-上海毅廉,57,1,458937.44000000006,
,2022-07-27,美利,有用资产,A-谨诚治信-WW,234,1,607420.2699999999,
,2022-07-27,WACAI,普惠资产,柳暗花明集团,266,1,292943.45999999996,
,2022-07-27,WANGTUNORG,正钇资产包,自清收-信修,18,1,10800.0,
,2022-07-27,挖财普惠,普惠资产,A-湖南京希-WW,6,1,6379.400000000001,
,2022-07-27,方舟,信喜资产,汉法通-杭州汉资-出售,2002,1,1.8659422929999985E7,
,2022-07-27,挖财,信喜资产,蚌埠轩旭,1638,1,1.2401531310000006E7,
,2022-07-27,WACAI,普惠资产,A-安徽晟鑫-WW,14,1,26081.420000000002,
,2022-07-27,浦发,浦发银行自有美利车资产,安徽冠弘,233,1,6519056.469999997,
,2022-07-27,挖财,信喜资产,乌市陵莲,500,1,4598190.570000001,11356.02
,2022-07-27,力蕴,HUACHANG,安徽冠弘,539,1,2.701977104999999E7,1000.0
,2022-07-27,信喜,信喜资产,枣庄洛萨企业管理咨询有限公司,166,1,1561865.6600000025,
,2022-07-27,WACAI,普惠资产,A-卫信普众-WW,1,1,341.93,
,2022-07-27,信喜,信喜资产,弋阳,137,1,1137155.8400000008,
,2022-07-27,信用家,信用家资产,A-星泰商务-WW,3,1,88792.61,
,2022-07-27,挖财,信喜资产,AMD_柏胜,521,1,1229835.8599999999,
,2022-07-27,美利,有用资产,惠今,3,1,12253.66,
,2022-07-27,信用家,信用家资产,聚宝,5,1,156086.78999999998,
,2022-07-27,信喜,信喜资产,AMD_梦仕,2,1,17909.97,
,2022-07-27,WACAI,普惠资产,A-广州律控-WW,8,1,9128.82,
,2022-07-27,美利,有用资产,聚宝-西湖,6,1,32662.08,
,2022-07-27,WACAI,首信资产,A-银盛达-WW,2,1,53020.96,
,2022-07-27,力蕴,HUACHANG,A-银盛达-WW,17,1,1122625.86,
,2022-07-27,挖财,信喜资产,上海虹口法院-邦信阳律所事务所-聿颖,9,1,46142.149999999994,
,2022-07-27,挖财,信喜资产,AMD_君杰辉,46,1,73433.94999999998,
,2022-07-27,钱包易贷平台,QBYD,聚宝,28017,1,4.2159715362999976E8,
,2022-07-27,WACAI,普惠资产,AMD_停催,39,1,58248.76,
,2022-07-27,挖财,信喜资产,乌市米东,2656,1,1.1781361439999998E7,2426.67
,2022-07-27,信用家,信用家资产,A-湖南专诚-WW,2,1,46573.770000000004,
,2022-07-27,美利,有用资产,A-鼎锐-WW,1,1,2820.5,
,2022-07-27,PH,普惠资产,AMD_停催,30,1,54482.24,
,2022-07-27,挖财普惠,普惠资产,A-律军-WW,8,1,19984.27,
,2022-07-27,挖财,信喜资产,柴桑调解中心,1486,1,4588518.63,
,2022-07-27,挖财,信喜资产,上海法溯,423,1,6296448.780000001,
,2022-07-27,WACAI,首信资产,武汉时穆,10,1,318176.91,
,2022-07-27,挖财,信喜资产,青岛掌讯通,2883,1,5735524.959999999,
,2022-07-27,挖财普惠,普惠资产,AMD_巨烈_XH,161,1,277155.82999999996,
,2022-07-27,还呗,2021还呗资产包合作项目2.0,AMD_华夏恒信,123,1,272484.81,
,2022-07-27,挖财,信喜资产,AMD_赫诚,387,1,783437.9899999998,
,2022-07-27,WACAI,普惠资产,AMD_一兆米,78,1,149787.18000000002,
,2022-07-27,挖财,信喜资产,海口法院,153,1,2761465.97,
,2022-07-27,挖财,信喜资产,弋阳,163,1,1154840.4400000002,
,2022-07-27,力蕴,HUACHANG,自动化运营,583,1,1.6808622709999993E7,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,A-恒创信达-WW,6399,1,5.199397821999999E7,
,2022-07-27,浦发,浦发银行自有美利车资产,AMD_自营,7169,1,2.0836303936999992E8,195341.18000000002
,2022-07-27,信喜,信喜资产,青岛掌讯通,50,1,399934.1799999999,
,2022-07-27,挖财,信喜资产,A-陕西垚鑫众-WW,110,1,169129.46999999997,
,2022-07-27,信喜,信喜资产,乌市米东,498,1,4379221.570000004,
,2022-07-27,美利,有用资产,柴桑调解中心,200,1,1477887.85,
,2022-07-27,信喜,信喜资产,智能法诉平台-垦区,399,1,3302494.7900000056,
,2022-07-27,PH,普惠资产,柳暗花明集团,201,1,239833.63999999998,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,A-卫信普众-WW,6959,1,5.713610368E7,
,2022-07-27,PH,普惠资产,A-卫信普众-WW,1,1,1353.28,
,2022-07-27,信用家,信用家资产,青岛恺翔_WW,1,1,24128.16,
,2022-07-27,信用家,信用家资产,AMD_柏胜,3,1,44645.509999999995,
,2022-07-27,信用家,信用家资产,安徽冠弘,3,1,21708.079999999998,
,2022-07-27,WACAI,普惠资产,A-鼎晟世纪-WW,4,1,6695.18,
,2022-07-27,信用家,信用家资产,湖南和畅,5,1,81297.88,
,2022-07-27,信喜,信喜资产,长沙达咨,3,1,24390.52,
,2022-07-27,挖财普惠,普惠资产,聚宝-西湖,6,1,49668.86,
,2022-07-27,挖财普惠,普惠资产,A-湖南嘉亿-WW,1,1,461.81,
,2022-07-27,WACAI,普惠资产,A-棣增-WW,5,1,6989.5599999999995,
,2022-07-27,挖财普惠,普惠资产,A-新联康-WW,1,1,1150.6,
,2022-07-27,挖财普惠,普惠资产,AMD_杰宽_XH,8,1,12157.15,
,2022-07-27,WACAI,普惠资产,A-湖南嘉亿-WW,1,1,1832.36,
,2022-07-27,PH,普惠资产,A-新联康-WW,4,1,4551.8,
,2022-07-27,JIEKUAN15,正钇资产包,自清收-信修,1,1,8000.0,
,2022-07-27,WACAI,普惠资产,A-律军-WW,3,1,5114.21,
,2022-07-27,信喜,信喜资产,AMD_柏胜,3,1,22989.74,
,2022-07-27,信用家,信用家资产,A-卫诚-WW,18,1,585818.06,
,2022-07-27,PH,普惠资产,A-鼎晟世纪-WW,3,1,3590.25,
,2022-07-27,WACAI,普惠资产,A-璟昊-WW,2,1,1423.3700000000001,
,2022-07-27,普惠达飞,平安普惠立信达飞资产包,AMD_垚鑫众,3,1,18000.0,
,2022-07-27,信喜,信喜资产,金易诉,4,1,32314.93,
,2022-07-27,信用家,信用家资产,AMD_梓榇,1,1,12617.69,
,2022-07-27,信用家,信用家资产,青岛掌讯通,1,1,15948.2,
,2022-07-27,PH,普惠资产,A-棣增-WW,3,1,4360.25,
,2022-07-27,信用家,信用家资产,A-江西高展-WW,1,1,22289.71,
,2022-07-27,WACAI,力蕴资产,安徽冠弘,3,1,19534.19,
,2022-07-27,WACAI,普惠资产,A-天晟恒信-WW,1,1,1210.03,
,2022-07-27,方舟,信喜资产,海阳市法院-上海百亨-崇嵘科技,1,1,16727.26,
AHGHzhangling,2022-07-27,WACAI,首信资产,安徽冠弘,227,1,8962379.250000004,
AHGHzhangling,2022-07-27,WACAI,力蕴资产,安徽冠弘,443,1,6285938.000000001,2000.0
AHSXduwanmin,2022-07-27,挖财普惠,普惠资产,A-安徽晟鑫-WW,2746,1,4704234.279999999,
AHSXduwanmin,2022-07-27,PH,普惠资产,A-安徽晟鑫-WW,937,1,2054139.39,
AHSXduwanmin,2022-07-27,WACAI,普惠资产,A-安徽晟鑫-WW,1176,1,2485829.28,2290.0
